id,date_time,date_time_of_next_variable_1,hours_until_next,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2006-4753,9/13/2006 18:07:00,9/13/2006 18:07:00,0,9/13/2006 18:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4767,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 20:07:00,1,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-4768,9/13/2006 19:07:00,9/13/2006 20:07:00,1,9/13/2006 20:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4757,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,4.6,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4758,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,4.6,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4760,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4761,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4762,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4765,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4766,9/13/2006 19:07:00,9/13/2006 19:07:00,0,9/13/2006 19:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4772,9/13/2006 20:07:00,9/13/2006 20:07:00,0,9/14/2006 6:07:00,10,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4773,9/13/2006 20:07:00,9/14/2006 6:07:00,10,9/14/2006 6:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4724,9/13/2006 20:07:00,9/13/2006 20:07:00,0,9/13/2006 20:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4725,9/13/2006 20:07:00,9/13/2006 20:07:00,0,9/13/2006 20:07:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4771,9/13/2006 20:07:00,9/13/2006 20:07:00,0,9/13/2006 20:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4788,9/14/2006 6:07:00,9/14/2006 6:07:00,0,9/14/2006 15:07:00,9,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4789,9/14/2006 6:07:00,9/14/2006 15:07:00,9,9/14/2006 17:07:00,2,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4782,9/14/2006 6:07:00,9/14/2006 6:07:00,0,9/14/2006 6:07:00,0,5.4,2,HIGH,COMPLETE,NONE,NONE
CVE-2006-4783,9/14/2006 6:07:00,9/14/2006 6:07:00,0,9/14/2006 6:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4784,9/14/2006 6:07:00,9/14/2006 6:07:00,0,9/14/2006 6:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4786,9/14/2006 6:07:00,9/14/2006 6:07:00,0,9/14/2006 6:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4790,9/14/2006 15:07:00,9/14/2006 17:07:00,2,9/14/2006 17:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4797,9/14/2006 17:07:00,9/14/2006 17:07:00,0,9/14/2006 18:07:00,1,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4798,9/14/2006 17:07:00,9/14/2006 18:07:00,1,9/14/2006 18:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4794,9/14/2006 17:07:00,9/14/2006 17:07:00,0,9/14/2006 17:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4795,9/14/2006 17:07:00,9/14/2006 17:07:00,0,9/14/2006 17:07:00,0,4.6,2,LOW,NONE,NONE,COMPLETE
CVE-2006-4796,9/14/2006 17:07:00,9/14/2006 17:07:00,0,9/14/2006 17:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4801,9/14/2006 18:07:00,9/14/2006 18:07:00,0,9/15/2006 14:07:00,20,6.2,2,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2006-4802,9/14/2006 18:07:00,9/15/2006 14:07:00,20,9/15/2006 14:07:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4566,9/15/2006 14:07:00,9/15/2006 15:07:00,1,9/15/2006 18:07:00,3,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4340,9/15/2006 14:07:00,9/15/2006 14:07:00,0,9/15/2006 15:07:00,1,4,2,HIGH,PARTIAL,PARTIAL,NONE
CVE-2006-4568,9/15/2006 15:07:00,9/15/2006 18:07:00,3,9/15/2006 18:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4836,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/18/2006 21:07:00,75,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4838,9/15/2006 18:07:00,9/18/2006 21:07:00,75,9/18/2006 21:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4821,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/15/2006 18:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4822,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/15/2006 18:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4825,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/15/2006 18:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4827,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/15/2006 18:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4829,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/15/2006 18:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4835,9/15/2006 18:07:00,9/15/2006 18:07:00,0,9/15/2006 18:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4847,9/18/2006 21:07:00,9/18/2006 21:07:00,0,9/19/2006 14:07:00,17,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4850,9/18/2006 21:07:00,9/19/2006 14:07:00,17,9/19/2006 14:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4844,9/18/2006 21:07:00,9/18/2006 21:07:00,0,9/18/2006 21:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4845,9/18/2006 21:07:00,9/18/2006 21:07:00,0,9/18/2006 21:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4846,9/18/2006 21:07:00,9/18/2006 21:07:00,0,9/18/2006 21:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4858,9/19/2006 14:07:00,9/19/2006 14:07:00,0,9/19/2006 15:07:00,1,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4865,9/19/2006 14:07:00,9/19/2006 15:07:00,1,9/19/2006 15:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4684,9/19/2006 14:07:00,9/19/2006 14:07:00,0,9/19/2006 14:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4855,9/19/2006 14:07:00,9/19/2006 14:07:00,0,9/19/2006 14:07:00,0,4.9,2,LOW,NONE,NONE,COMPLETE
CVE-2006-4856,9/19/2006 14:07:00,9/19/2006 14:07:00,0,9/19/2006 14:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4535,9/19/2006 15:07:00,9/19/2006 15:07:00,0,9/19/2006 17:07:00,2,4.9,2,LOW,NONE,NONE,COMPLETE
CVE-2006-4866,9/19/2006 15:07:00,9/19/2006 17:07:00,2,9/19/2006 17:07:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4888,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 18:07:00,1,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4889,9/19/2006 17:07:00,9/19/2006 18:07:00,1,9/19/2006 18:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4334,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4338,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4873,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4874,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4875,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4877,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4878,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4880,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4881,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4883,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4884,9/19/2006 17:07:00,9/19/2006 17:07:00,0,9/19/2006 17:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4894,9/19/2006 18:07:00,9/19/2006 18:07:00,0,9/20/2006 19:07:00,25,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4897,9/19/2006 18:07:00,9/20/2006 19:07:00,25,9/20/2006 20:07:00,1,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4438,9/20/2006 19:07:00,9/20/2006 20:07:00,1,9/20/2006 20:07:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-4908,9/20/2006 20:07:00,9/20/2006 20:07:00,0,9/20/2006 21:07:00,1,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4910,9/20/2006 20:07:00,9/20/2006 21:07:00,1,9/20/2006 21:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4907,9/20/2006 20:07:00,9/20/2006 20:07:00,0,9/20/2006 20:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4922,9/20/2006 21:07:00,9/20/2006 21:07:00,0,9/22/2006 18:07:00,45,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4923,9/20/2006 21:07:00,9/22/2006 18:07:00,45,9/22/2006 18:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4915,9/20/2006 21:07:00,9/20/2006 21:07:00,0,9/20/2006 21:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4917,9/20/2006 21:07:00,9/20/2006 21:07:00,0,9/20/2006 21:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4900,9/22/2006 18:07:00,9/22/2006 18:07:00,0,9/22/2006 20:07:00,2,5.5,2,LOW,NONE,PARTIAL,PARTIAL
CVE-2006-4901,9/22/2006 18:07:00,9/22/2006 20:07:00,2,9/22/2006 20:07:00,0,6.4,2,LOW,NONE,PARTIAL,PARTIAL
CVE-2006-4899,9/22/2006 18:07:00,9/22/2006 18:07:00,0,9/22/2006 18:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4942,9/22/2006 20:07:00,9/22/2006 20:07:00,0,9/22/2006 21:07:00,1,4.6,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4943,9/22/2006 20:07:00,9/22/2006 21:07:00,1,9/22/2006 21:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4937,9/22/2006 20:07:00,9/22/2006 20:07:00,0,9/22/2006 20:07:00,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4938,9/22/2006 20:07:00,9/22/2006 20:07:00,0,9/22/2006 20:07:00,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4939,9/22/2006 20:07:00,9/22/2006 20:07:00,0,9/22/2006 20:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4940,9/22/2006 20:07:00,9/22/2006 20:07:00,0,9/22/2006 20:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4941,9/22/2006 20:07:00,9/22/2006 20:07:00,0,9/22/2006 20:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4947,9/22/2006 21:07:00,9/22/2006 21:07:00,0,9/23/2006 6:07:00,9,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4949,9/22/2006 21:07:00,9/23/2006 6:07:00,9,9/23/2006 6:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4945,9/22/2006 21:07:00,9/22/2006 21:07:00,0,9/22/2006 21:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4946,9/22/2006 21:07:00,9/22/2006 21:07:00,0,9/22/2006 21:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4963,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/24/2006 20:07:00,38,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-4964,9/23/2006 6:07:00,9/24/2006 20:07:00,38,9/24/2006 21:07:00,1,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4955,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/23/2006 6:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4956,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/23/2006 6:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4958,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/23/2006 6:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4959,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/23/2006 6:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4960,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/23/2006 6:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4962,9/23/2006 6:07:00,9/23/2006 6:07:00,0,9/23/2006 6:07:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-4965,9/24/2006 20:07:00,9/24/2006 21:07:00,1,9/24/2006 21:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4977,9/24/2006 21:07:00,9/24/2006 21:07:00,0,9/25/2006 22:07:00,25,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4979,9/24/2006 21:07:00,9/25/2006 22:07:00,25,9/25/2006 22:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-4967,9/24/2006 21:07:00,9/24/2006 21:07:00,0,9/24/2006 21:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4971,9/24/2006 21:07:00,9/24/2006 21:07:00,0,9/24/2006 21:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4972,9/24/2006 21:07:00,9/24/2006 21:07:00,0,9/24/2006 21:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4973,9/24/2006 21:07:00,9/24/2006 21:07:00,0,9/24/2006 21:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4976,9/24/2006 21:07:00,9/24/2006 21:07:00,0,9/24/2006 21:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4989,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/26/2006 16:07:00,18,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4994,9/25/2006 22:07:00,9/26/2006 16:07:00,18,9/26/2006 16:07:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4178,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/25/2006 22:07:00,0,4.9,2,LOW,NONE,NONE,COMPLETE
CVE-2006-4981,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/25/2006 22:07:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4982,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/25/2006 22:07:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4985,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/25/2006 22:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-4986,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/25/2006 22:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-4988,9/25/2006 22:07:00,9/25/2006 22:07:00,0,9/25/2006 22:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-5000,9/26/2006 16:07:00,9/26/2006 16:07:00,0,9/26/2006 21:07:00,5,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5001,9/26/2006 16:07:00,9/26/2006 21:07:00,5,9/26/2006 21:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-5007,9/26/2006 21:07:00,9/26/2006 21:07:00,0,9/27/2006 19:07:00,22,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5012,9/26/2006 21:07:00,9/27/2006 19:07:00,22,9/27/2006 19:07:00,0,6.6,2,LOW,NONE,COMPLETE,COMPLETE
CVE-2006-5002,9/26/2006 21:07:00,9/26/2006 21:07:00,0,9/26/2006 21:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-5050,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 20:07:00,1,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5052,9/27/2006 19:07:00,9/27/2006 20:07:00,1,9/27/2006 20:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5016,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-5018,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5019,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5027,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5028,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5031,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5033,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-5034,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5035,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-5036,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5037,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5043,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5045,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5048,9/27/2006 19:07:00,9/27/2006 19:07:00,0,9/27/2006 19:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5070,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/28/2006 14:07:00,18,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5071,9/27/2006 20:07:00,9/28/2006 14:07:00,18,9/28/2006 20:07:00,6,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-5056,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5057,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5059,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5060,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5063,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5064,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5065,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5066,9/27/2006 20:07:00,9/27/2006 20:07:00,0,9/27/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4343,9/28/2006 14:07:00,9/28/2006 20:07:00,6,9/28/2006 20:07:00,0,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2006-5080,9/28/2006 20:07:00,9/28/2006 20:07:00,0,9/29/2006 15:07:00,19,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-5086,9/28/2006 20:07:00,9/29/2006 15:07:00,19,9/29/2006 16:07:00,1,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-4925,9/28/2006 20:07:00,9/28/2006 20:07:00,0,9/28/2006 20:07:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-5074,9/28/2006 20:07:00,9/28/2006 20:07:00,0,9/28/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5077,9/28/2006 20:07:00,9/28/2006 20:07:00,0,9/28/2006 20:07:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4247,9/29/2006 15:07:00,9/29/2006 16:07:00,1,9/29/2006 17:07:00,1,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-5090,9/29/2006 16:07:00,9/29/2006 17:07:00,1,9/29/2006 17:07:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5096,9/29/2006 17:07:00,9/29/2006 19:07:00,2,10/3/2006 0:02:00,76.9166666666667,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5094,9/29/2006 17:07:00,9/29/2006 17:07:00,0,9/29/2006 19:07:00,2,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5098,9/29/2006 19:07:00,10/3/2006 0:02:00,76.9166666666667,10/3/2006 0:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-4395,10/3/2006 0:02:00,10/3/2006 0:02:00,0,10/3/2006 0:03:00,.0166666666666667,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4397,10/3/2006 0:02:00,10/3/2006 0:03:00,.0166666666666667,10/3/2006 0:03:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4387,10/3/2006 0:02:00,10/3/2006 0:02:00,0,10/3/2006 0:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-4391,10/3/2006 0:02:00,10/3/2006 0:02:00,0,10/3/2006 0:02:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5138,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/5/2006 0:04:00,48.0166666666667,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5139,10/3/2006 0:03:00,10/5/2006 0:04:00,48.0166666666667,10/5/2006 0:04:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-5106,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5108,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5109,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5110,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5111,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-5114,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5115,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5116,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-5117,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-5119,10/3/2006 0:03:00,10/3/2006 0:03:00,0,10/3/2006 0:03:00,0,4,2,HIGH,PARTIAL,PARTIAL,NONE
